missing_rate,nmse_db,cd,inference_time_s,n_samples
0.1,-9.628272747993469,0.1010060202330351,0.004127100110054016,10
0.2,-9.812039661407471,0.10321735870093107,0.004006624221801758,10
0.3,-9.454147601127625,0.10922322757542133,0.0038780272006988525,10
0.4,-9.666003108024597,0.10903941206634045,0.003902435302734375,10
0.5,-9.578772139549255,0.10836961418390274,0.003949880599975586,10
0.6,-9.638583159446716,0.11025146637111902,0.003835126757621765,10
0.7,-9.074693703651429,0.13140050061047076,0.003915637731552124,10
0.8,-8.442566776275635,0.1441819526255131,0.003885403275489807,10
0.9,-6.11996169090271,0.23042870312929153,0.0039675235748291016,10
